,0,1,2,3,4,5,6,7,8,Kernel,Optimizer,Fold,Year,Independent Vars,Area,Method,Spatial PCA,Model Name,Notes,Inducing Locations,Epochs/Fold,Inducing Variables
.kernel.kernels[4].kernels[0].variance,0.8734510850186915,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.4,Same as 4.6 but with grouping done by year and by site (only 1 year of data removed at a time).,1000,25,"[[ 1.63500262e+00  9.99000000e+02  9.86135272e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.55955173e-01  6.11000000e+02  5.44365627e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.08336162e-01  6.06000000e+02 -8.62946121e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-7.73779040e-02  5.76000000e+02  8.21871312e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55356801e+00  5.26000000e+02  1.16592288e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.48738361e+00  6.29000000e+02 -7.25088119e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.4,Same as 4.6 but with grouping done by year and by site (only 1 year of data removed at a time).,1000,25,"[[ 1.63500262e+00  9.99000000e+02  9.86135272e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.55955173e-01  6.11000000e+02  5.44365627e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.08336162e-01  6.06000000e+02 -8.62946121e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-7.73779040e-02  5.76000000e+02  8.21871312e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55356801e+00  5.26000000e+02  1.16592288e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.48738361e+00  6.29000000e+02 -7.25088119e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.4,Same as 4.6 but with grouping done by year and by site (only 1 year of data removed at a time).,1000,25,"[[ 1.63500262e+00  9.99000000e+02  9.86135272e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.55955173e-01  6.11000000e+02  5.44365627e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.08336162e-01  6.06000000e+02 -8.62946121e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-7.73779040e-02  5.76000000e+02  8.21871312e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55356801e+00  5.26000000e+02  1.16592288e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.48738361e+00  6.29000000e+02 -7.25088119e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[0].variance,0.8907573003550565,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.4,Same as 4.6 but with grouping done by year and by site (only 1 year of data removed at a time).,1000,25,"[[ 1.63500262e+00  9.99000000e+02  9.86135272e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.55955173e-01  6.11000000e+02  5.44365627e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.08336162e-01  6.06000000e+02 -8.62946121e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-7.73779040e-02  5.76000000e+02  8.21871312e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55356801e+00  5.26000000e+02  1.16592288e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.48738361e+00  6.29000000e+02 -7.25088119e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.4,Same as 4.6 but with grouping done by year and by site (only 1 year of data removed at a time).,1000,25,"[[ 1.63500262e+00  9.99000000e+02  9.86135272e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.55955173e-01  6.11000000e+02  5.44365627e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.08336162e-01  6.06000000e+02 -8.62946121e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-7.73779040e-02  5.76000000e+02  8.21871312e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55356801e+00  5.26000000e+02  1.16592288e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.48738361e+00  6.29000000e+02 -7.25088119e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.4,Same as 4.6 but with grouping done by year and by site (only 1 year of data removed at a time).,1000,25,"[[ 1.63500262e+00  9.99000000e+02  9.86135272e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.55955173e-01  6.11000000e+02  5.44365627e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.08336162e-01  6.06000000e+02 -8.62946121e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-7.73779040e-02  5.76000000e+02  8.21871312e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55356801e+00  5.26000000e+02  1.16592288e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.48738361e+00  6.29000000e+02 -7.25088119e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[0].variance,0.8754139261366815,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.4,Same as 4.6 but with grouping done by year and by site (only 1 year of data removed at a time).,1000,25,"[[ 1.63500262e+00  9.99000000e+02  9.86135272e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.55955173e-01  6.11000000e+02  5.44365627e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.08336162e-01  6.06000000e+02 -8.62946121e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-7.73779040e-02  5.76000000e+02  8.21871312e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55356801e+00  5.26000000e+02  1.16592288e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.48738361e+00  6.29000000e+02 -7.25088119e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.4,Same as 4.6 but with grouping done by year and by site (only 1 year of data removed at a time).,1000,25,"[[ 1.63500262e+00  9.99000000e+02  9.86135272e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.55955173e-01  6.11000000e+02  5.44365627e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.08336162e-01  6.06000000e+02 -8.62946121e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-7.73779040e-02  5.76000000e+02  8.21871312e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55356801e+00  5.26000000e+02  1.16592288e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.48738361e+00  6.29000000e+02 -7.25088119e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.4,Same as 4.6 but with grouping done by year and by site (only 1 year of data removed at a time).,1000,25,"[[ 1.63500262e+00  9.99000000e+02  9.86135272e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.55955173e-01  6.11000000e+02  5.44365627e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.08336162e-01  6.06000000e+02 -8.62946121e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-7.73779040e-02  5.76000000e+02  8.21871312e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55356801e+00  5.26000000e+02  1.16592288e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.48738361e+00  6.29000000e+02 -7.25088119e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].variance,0.9145726228939932,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.4,Same as 4.6 but with grouping done by year and by site (only 1 year of data removed at a time).,1000,25,"[[ 1.63500262e+00  9.99000000e+02  9.86135272e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.55955173e-01  6.11000000e+02  5.44365627e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.08336162e-01  6.06000000e+02 -8.62946121e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-7.73779040e-02  5.76000000e+02  8.21871312e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55356801e+00  5.26000000e+02  1.16592288e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.48738361e+00  6.29000000e+02 -7.25088119e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].lengthscales,1440.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.4,Same as 4.6 but with grouping done by year and by site (only 1 year of data removed at a time).,1000,25,"[[ 1.63500262e+00  9.99000000e+02  9.86135272e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.55955173e-01  6.11000000e+02  5.44365627e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.08336162e-01  6.06000000e+02 -8.62946121e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-7.73779040e-02  5.76000000e+02  8.21871312e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55356801e+00  5.26000000e+02  1.16592288e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.48738361e+00  6.29000000e+02 -7.25088119e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].variance,0.8676233472536995,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.4,Same as 4.6 but with grouping done by year and by site (only 1 year of data removed at a time).,1000,25,"[[ 1.40865869e+00  1.35800000e+03  5.46051190e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.70421483e-01  1.67000000e+03  4.18875070e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 9.02161276e-01  6.11000000e+02  3.43054986e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.45156200e+00  8.97000000e+02 -6.63682140e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.70421483e-01  5.75000000e+02  5.46051190e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.06424045e+00  1.80000000e+02 -1.58514374e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].lengthscales,1.063856600979036,1.1873060313234254,1.158025696845053,1.200394559390914,1.2285866142572386,1.2267386312664115,1.221920844077364,1.2215690501994139,1.2209488875751437,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.4,Same as 4.6 but with grouping done by year and by site (only 1 year of data removed at a time).,1000,25,"[[ 1.40865869e+00  1.35800000e+03  5.46051190e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.70421483e-01  1.67000000e+03  4.18875070e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 9.02161276e-01  6.11000000e+02  3.43054986e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.45156200e+00  8.97000000e+02 -6.63682140e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.70421483e-01  5.75000000e+02  5.46051190e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.06424045e+00  1.80000000e+02 -1.58514374e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].variance,0.8653480651930304,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.4,Same as 4.6 but with grouping done by year and by site (only 1 year of data removed at a time).,1000,25,"[[ 1.40865869e+00  1.35800000e+03  5.46051190e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.70421483e-01  1.67000000e+03  4.18875070e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 9.02161276e-01  6.11000000e+02  3.43054986e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.45156200e+00  8.97000000e+02 -6.63682140e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.70421483e-01  5.75000000e+02  5.46051190e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.06424045e+00  1.80000000e+02 -1.58514374e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].lengthscales,0.8921744162828175,1.1389786584433776,1.1222378470870538,1.1709940678123105,1.2289571450161607,1.227310584353557,1.2240612410015002,1.2255828618531885,1.2242609909229507,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.4,Same as 4.6 but with grouping done by year and by site (only 1 year of data removed at a time).,1000,25,"[[ 1.40865869e+00  1.35800000e+03  5.46051190e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.70421483e-01  1.67000000e+03  4.18875070e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 9.02161276e-01  6.11000000e+02  3.43054986e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.45156200e+00  8.97000000e+02 -6.63682140e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.70421483e-01  5.75000000e+02  5.46051190e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.06424045e+00  1.80000000e+02 -1.58514374e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
