,0,1,2,3,4,5,6,7,8,Kernel,Optimizer,Fold,Year,Independent Vars,Area,Method,Spatial PCA,Model Name,Notes,Inducing Locations,Epochs/Fold,Inducing Variables
.kernel.kernels[5].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 6.76686298e-01  2.39000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68312373e+00  1.58000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.11368815e+00  2.54000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.66722384e+00  1.36800000e+03  6.63292631e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.97317415e-01  1.66900000e+03  6.53245122e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.36265570e+00  1.26400000e+03  5.55801583e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 6.76686298e-01  2.39000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68312373e+00  1.58000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.11368815e+00  2.54000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.66722384e+00  1.36800000e+03  6.63292631e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.97317415e-01  1.66900000e+03  6.53245122e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.36265570e+00  1.26400000e+03  5.55801583e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[0].variance,0.7090405677909521,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 6.76686298e-01  2.39000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68312373e+00  1.58000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.11368815e+00  2.54000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.66722384e+00  1.36800000e+03  6.63292631e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.97317415e-01  1.66900000e+03  6.53245122e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.36265570e+00  1.26400000e+03  5.55801583e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 6.76686298e-01  2.39000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68312373e+00  1.58000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.11368815e+00  2.54000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.66722384e+00  1.36800000e+03  6.63292631e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.97317415e-01  1.66900000e+03  6.53245122e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.36265570e+00  1.26400000e+03  5.55801583e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 6.76686298e-01  2.39000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68312373e+00  1.58000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.11368815e+00  2.54000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.66722384e+00  1.36800000e+03  6.63292631e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.97317415e-01  1.66900000e+03  6.53245122e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.36265570e+00  1.26400000e+03  5.55801583e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].variance,0.8713163739522296,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 6.76686298e-01  2.39000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68312373e+00  1.58000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.11368815e+00  2.54000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.66722384e+00  1.36800000e+03  6.63292631e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.97317415e-01  1.66900000e+03  6.53245122e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.36265570e+00  1.26400000e+03  5.55801583e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].lengthscales,1440.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 6.76686298e-01  2.39000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68312373e+00  1.58000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.11368815e+00  2.54000000e+02 -6.24551282e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.66722384e+00  1.36800000e+03  6.63292631e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.97317415e-01  1.66900000e+03  6.53245122e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.36265570e+00  1.26400000e+03  5.55801583e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].variance,0.7701989295403764,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].lengthscales,0.9876113253779846,1.2401524105571757,1.7645081792487936,1.7445393606103243,1.8371916876780032,2.1361575884953585,1.3545419536215306,1.6041962927581868,1.7797044258200108,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].variance,0.5202683578011355,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].lengthscales,2.0375101732462224,1.4011670813163342,1.2676556969205328,1.5312771684028503,2.1153850606094684,2.4741131226146362,1.9876382847270748,2.0543558073479335,2.124714683507659,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[0].variance,0.7462120956523866,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[0].variance,0.7471929043010905,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[0].variance,0.8285714991671165,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[0].variance,0.72271054656169,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[0].variance,0.6476074415454078,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
